@attribute eigen093 numeric
@attribute eigen094 numeric
@attribute eigen095 numeric
@attribute eigen096 numeric
@attribute eigen097 numeric
@attribute eigen098 numeric
@attribute eigen099 numeric
@attribute eigen100 numeric
@attribute eigen101 numeric
@attribute beautiful {true, false}

@data

-1558.118023,1449.670266,1599.651561,-1302.156373,1594.564897,-2194.996212,2499.014666,-797.435532,-419.158802,-108.352501,-19.778745,22.047036,-42.717244,-925.081895,359.124278,555.521406,106.558647,-1190.797833,-733.689838,-454.250536,1136.024284,-314.985461,-35.509309,-77.821052,523.405638,-112.422941,320.351893,-591.559950,-398.643997,507.542089,354.681393,-74.207499,-429.999624,-254.461287,74.683524,-284.928064,259.841211,112.084410,-286.341564,-649.438916,-433.202739,-249.711635,-901.636315,75.275083,-162.879664,-333.908015,268.119680,-85.086946,-107.565529,1014.744602,45.071397,-233.730979,477.334527,-315.593767,205.901766,316.634271,179.186436,373.982386,-360.494752,235.151681,199.041946,-169.726115,-88.777943,128.240589,-14.852265,433.622350,104.234029,105.571101,-44.914779,-58.767585,284.066781,-189.408672,149.528031,-185.582227,105.179236,-2.180639,-62.346838,-24.073781,-68.092490,23.913828,542.358358,-44.656303,297.410470,74.320531,85.887942,121.903651,191.670669,235.136643,-18.327537,-181.851814,249.700869,201.287780,328.441159,67.808502,-104.740081,-98.394057,168.060013,76.434723,-48.077344,5.080719,107.161382,-0.000000,true
912.837626,3936.283756,-284.599388,-1192.781522,-2316.053143,505.073099,-386.508648,-350.367543,-234.345762,1587.941229,-1397.263262,332.874457,-216.964228,478.716419,-849.346827,512.909789,365.298448,-293.680278,-94.425970,-1.108372,453.585161,600.118494,-572.598038,47.705073,-480.086715,540.017541,-85.651653,192.613301,-149.377339,-683.020551,345.422228,184.604582,-189.518312,-20.123882,589.876287,-35.442687,160.894668,-46.962877,-233.783696,-639.541019,-346.172000,-144.908760,-684.038757,-15.928374,258.838602,213.184337,592.938647,-309.050297,253.712275,150.467874,-94.407595,-130.052743,-369.861557,1.309890,-95.947595,-142.661373,-665.138534,216.098306,-227.708644,116.795615,158.715205,-50.713842,-154.960940,-209.135154,-680.821181,-294.962321,-293.490817,251.034373,-139.677430,62.436325,-414.990023,154.173393,-244.684334,307.048135,-447.131125,-177.318075,-305.018265,-167.602557,367.837645,429.448439,-490.897766,-157.863395,-240.944768,1.279883,257.201984,-17.521588,262.659024,-169.810892,-67.820694,-187.196910,31.318991,81.297676,112.091622,-2.879307,-120.804380,-82.454218,35.687177,95.512037,-126.750829,-11.954286,-57.707042,0.000000,true
265.738140,641.573698,-2322.067491,862.611769,2327.688650,-1086.234281,-1199.040816,-329.535469,494.536538,-187.209462,-846.930134,-1370.437540,-862.295040,-878.317382,516.857487,1348.262863,-1094.176616,-297.027784,-344.347239,-204.899517,-526.158939,229.122812,-739.991451,-18.254276,-59.434452,-301.427766,243.789203,392.989319,186.297740,-120.655259,-359.622150,410.998747,-577.374982,597.108232,-453.511249,-534.790069,-669.309258,650.193864,126.171600,-61.700341,-281.117539,-281.255744,-65.892350,5.008309,31.447206,741.989457,-486.721380,-752.614798,-99.387383,49.746400,-96.601360,-203.277735,9.176799,71.924205,-142.936700,15.415390,-463.515920,-196.846435,316.558468,-257.316507,30.610675,-44.279022,-170.376552,574.569269,358.921514,269.437819,-22.384847,-327.702864,-490.616701,-221.626311,-383.361992,22.200309,-7.488584,-238.625348,-325.657117,-7.672277,168.390513,-218.331150,-70.554786,-79.172443,-303.995385,142.510601,193.192400,114.556964,-21.302003,-62.260310,161.552117,262.379422,-62.551205,228.728027,212.064734,196.923059,-193.923652,236.796800,-37.019206,-91.700547,-75.148294,96.652460,-13.701045,11.578866,62.463779,-0.000000,true
2952.993457,-144.681649,-3690.118081,-221.826525,1958.561376,-1197.523592,386.956217,148.156216,-210.882970,123.902750,-364.567845,-1863.002625,1460.947318,-2272.845214,912.449139,-598.974993,-397.871280,728.088436,-1053.293847,-844.510656,1252.894991,592.698783,-488.253841,1247.354082,-327.960892,498.359178,58.302937,181.753024,-568.075981,531.175996,-189.858974,453.913973,293.880078,467.098455,-632.778703,78.992623,577.114697,-568.215095,-125.169841,724.917996,-472.121129,-657.595305,205.313424,-237.212160,-16.922487,134.976613,220.922646,499.494204,561.691225,-204.261256,-244.357195,-6.972016,-527.264428,257.217961,233.205392,152.113999,307.819680,43.157507,127.782340,268.130171,-69.481828,118.842738,-26.049989,55.769969,-147.411562,-6.840682,13.748100,84.667240,-47.424077,22.509948,260.761946,265.888746,-167.437562,18.271131,-119.963723,0.790744,-109.480825,204.046288,97.639805,76.797735,-138.882725,-235.551234,4.669143,138.769803,-247.272524,74.386336,-28.772344,-157.727871,-92.591311,134.416748,5.416398,27.961122,81.036025,-145.644633,101.472542,7.443222,18.880262,19.150873,-94.059049,17.184390,-53.970043,0.000000,false
-793.896120,-38.142958,2652.137706,1858.058370,1508.007055,-1804.336446,520.007494,657.691899,-1181.714682,472.121451,-705.497579,-492.357651,-19.035361,-615.673363,422.075492,-220.290072,1899.536503,352.429213,390.018318,988.378489,-550.013285,-247.471974,-178.469663,-528.781523,42.215240,-15.080893,-229.520549,737.240319,-24.840731,-418.024630,-174.408358,-565.072817,-257.984943,155.161163,-27.121112,265.487110,128.456127,236.172014,-641.675561,999.965207,-367.919673,-105.830148,-171.928783,-214.247007,-495.314445,36.214093,-188.867212,119.844282,126.319533,228.315659,-587.385523,-360.023085,159.310511,-701.201956,-445.787778,-766.615086,219.307254,-55.783901,682.561122,46.692709,-32.334817,446.082520,86.653353,-420.815095,-189.328834,147.059131,33.870799,-27.993149,-64.421312,344.175077,-128.355029,-346.287459,-487.148831,0.250879,-147.739811,53.555530,-101.584494,-146.176177,-168.491135,-3.765433,226.482875,-19.906966,-239.107406,174.320478,59.795143,127.373635,162.940773,221.687433,52.923904,-66.251352,-94.989158,6.877933,12.352627,64.327005,67.506307,-92.840761,-79.270432,-71.553432,-48.514133,11.626921,21.677197,0.000000,false
-4790.623141,-54.078710,2947.743191,1698.850830,4704.953098,-827.954667,555.100563,204.110358,-614.935139,827.553309,-1319.303789,230.053648,1060.355627,-456.058212,253.204797,552.422612,157.264413,-534.826194,-136.480782,885.007930,-1514.127476,771.855972,-18.311410,-368.003829,-549.416490,-272.950091,67.884908,571.227744,619.992977,726.061478,-123.113676,-168.742885,296.540092,346.604804,386.006114,156.865887,-275.254641,297.143814,532.932462,374.877884,58.562726,551.454582,122.098295,-116.097721,-101.639879,-594.907335,959.804463,-135.125932,28.416174,51.769217,-156.406717,-205.901552,417.807430,176.716408,169.748721,631.749832,283.351133,426.843028,338.823036,34.994969,182.930570,-91.824601,-96.901977,201.512623,-352.566027,-647.908718,70.811095,-164.371811,-73.347067,-141.540726,39.030144,265.115163,371.539591,-101.138337,10.655474,-128.553872,140.949919,-85.172873,301.214430,61.260547,-64.752936,-89.894161,132.482039,-221.937548,-81.514366,-29.776500,15.879856,-184.187747,-105.293500,-3.006011,-103.387347,-107.749705,10.479949,34.516698,-53.250682,158.660745,-5.112031,19.337262,-28.357419,34.547246,24.423360,0.000000,true
-816.120458,3887.388339,1167.865365,-21.342378,376.426158,-3592.251800,-1556.690420,1883.059388,172.031669,355.151766,413.920933,-318.057346,985.945808,-13.986483,616.118186,-649.616654,-1048.525275,1892.113460,-16.885354,-598.147847,-785.773631,12.263928,-631.203255,770.878489,-593.674744,71.423687,-175.385883,107.336614,151.052313,366.358776,-235.349232,-1010.617720,279.499617,299.474393,-181.833590,5.078483,572.634129,472.839106,-878.720451,-278.060597,672.274162,166.016184,260.256314,211.894918,19.656648,-187.580858,-70.143145,-545.988359,-784.497067,694.877565,622.793515,-242.076905,-310.855052,-395.756201,-81.775585,136.568228,-602.375311,92.224028,-236.861463,153.779507,63.735325,53.538532,49.278103,-263.694149,-37.882960,-88.707127,-157.973811,225.075587,80.561263,-159.659701,-66.615018,-189.412327,143.819947,104.770638,-98.526185,115.152545,-44.595753,83.488771,12.292712,40.549304,157.386756,151.766857,-16.374363,-91.662795,-198.821756,55.002146,-161.073630,-117.256216,82.683066,-105.895217,110.672956,-35.639549,-144.534446,-96.438221,113.540651,-29.590739,10.707841,-39.582746,43.883253,-4.196834,-7.633389,-0.000000,false
1319.639757,2697.851056,129.149032,-665.332054,-2468.948834,-2148.804630,49.094518,-1368.419795,469.806587,33.648395,172.145407,-550.220696,-226.277790,627.115445,-55.131104,-483.353013,-85.714732,595.306023,-392.041414,267.537222,-636.082621,201.990675,-175.678410,-154.621673,394.047914,-133.634165,-94.548095,33.213362,200.816251,140.308355,-36.168857,393.651335,364.796178,-84.052051,-182.045458,46.824341,-162.928248,18.786621,136.522388,-22.163583,239.957506,-91.734394,214.850757,152.762813,-75.586812,-47.894461,185.081631,116.760080,198.841894,196.836739,3.096296,-44.852562,270.940786,247.972150,101.227929,102.698609,54.695217,50.066750,288.545029,78.693582,-300.356725,-236.214213,-188.333384,-6.062151,123.374796,134.291179,0.889643,53.271976,-52.629452,176.621724,54.364380,-242.027454,-163.114129,145.544521,145.884809,-34.902928,-44.207800,-294.243572,-233.875812,-222.728076,-49.058195,-98.099782,-314.320713,-140.184277,70.456902,305.490732,103.176853,137.661149,28.609610,63.350568,-58.955069,36.118105,-206.181325,-5.148866,112.122343,422.549797,625.760500,759.686154,-192.499503,163.918103,-262.087606,0.000000,false
4461.088558,-3715.535322,4263.622232,-1811.675807,-2384.022322,-2790.444895,-53.590757,991.199868,143.720792,120.864507,310.405291,-314.487734,84.162304,-293.449549,-353.693231,-202.472367,-81.140690,-54.749996,-30.493404,672.016217,124.094154,-181.752876,163.124750,-162.932257,438.609018,479.170224,210.571331,-179.838425,-0.714707,507.256237,-75.639090,149.150433,-243.325612,-26.652709,371.588290,386.684510,-238.911112,136.360175,234.819052,139.363042,-101.649470,-259.318717,-136.129223,-31.633750,-73.299313,46.883494,-184.704822,104.213336,-73.113632,-15.126539,-68.966038,-316.138986,66.448899,77.619438,-14.771909,-26.700839,-92.255061,130.114025,11.136347,-166.256153,168.666244,-25.993555,-237.864692,312.182388,-260.835209,91.582995,-269.114129,179.713039,97.923673,-7.697686,130.125339,73.007897,-116.092224,-132.846036,81.110214,80.959867,41.312156,48.850196,-45.894656,136.087910,-205.847444,31.257427,61.552508,184.008080,-175.379131,-151.966646,-119.129883,-25.315068,-26.140474,-24.949374,314.053009,103.852046,-13.888045,115.274614,-243.629306,301.800396,-215.137627,-215.325904,567.699241,318.912202,-639.689657,0.000000,false
6720.492739,-3327.880897,4443.007685,-1824.134868,-3041.723636,-2416.625033,327.249490,12.336514,-234.624626,876.353688,-390.155351,-372.845336,16.511137,326.453939,-325.040336,-500.403973,-19.134023,182.609008,-449.192233,582.788636,134.671625,62.434925,382.017040,-240.610545,-35.122238,581.097325,138.433656,-187.844138,108.066260,463.639916,-372.552736,144.335435,52.805428,-66.696211,26.654946,285.368843,173.010134,243.454045,103.964318,71.712361,35.112740,-102.710051,-69.038516,313.076365,125.342570,142.692802,-151.758534,243.801201,-12.289389,-122.892329,-4.242091,138.212006,117.907195,170.307424,244.759916,30.384405,208.923691,-240.925111,88.143143,40.536874,87.377587,94.089735,-186.303688,178.278269,57.052011,-19.835893,-16.264262,-19.195512,-29.488806,8.400813,112.232192,162.126367,-203.248355,-92.263546,-98.617203,20.819681,-116.650929,-215.621937,70.170351,223.551896,11.248769,0.968401,-110.756609,65.664187,-93.122149,33.587288,63.678965,-252.189984,-44.872838,-42.802273,299.395624,-65.225067,-474.186796,11.463197,-137.894776,57.698954,34.193642,127.256737,311.026451,-330.866728,769.823962,0.000000,false
272.032555,2778.860216,-291.599517,-1005.803554,781.706359,-696.918656,1604.004672,-2217.597452,606.840769,-1232.368161,-1156.454338,-921.757597,745.821127,538.278720,-614.605797,136.092285,-297.054570,-595.690907,211.499705,671.002135,18.864953,-151.497397,-22.009634,297.158822,504.439807,-311.766975,-413.808531,-239.691214,268.687263,-515.528422,-878.016293,337.934106,27.914032,-632.001545,-255.223108,524.027565,-237.161177,-525.850878,-285.601598,439.916115,-223.887892,491.922400,585.348294,117.558165,339.911539,373.945841,-53.270855,-332.783535,39.959871,-117.459212,496.173632,-432.089594,139.237006,-419.406497,5.586656,-336.834913,82.962069,-264.825123,-633.224303,-280.778394,-75.274053,257.028107,-131.528964,355.744034,-494.397403,237.235220,110.858577,80.163259,28.818718,73.169225,23.374760,288.549355,214.840744,42.528075,-53.426753,509.378794,-45.969661,-324.799592,421.424066,-72.440565,199.256848,36.027587,-42.668857,-251.065918,-316.738659,389.424861,19.948176,-140.167915,276.493054,106.448346,6.734844,-124.992973,128.653040,-135.674718,-90.770186,-168.591658,-97.902798,53.641737,-9.755581,-27.966828,-64.372337,-0.000000,false
-2287.538431,-762.528939,852.352764,-3312.331705,2194.767361,-999.202942,1512.467611,-2749.691804,-315.656651,-1948.296846,-146.356351,461.106461,-522.625181,2377.925456,1044.129716,-1886.419323,1364.740285,-477.370880,-21.178026,55.446909,32.341348,165.408490,1159.519106,585.050235,-540.083233,-455.246503,901.509403,234.556132,-230.916518,25.686390,-610.810083,-270.210432,-601.048580,128.124030,-353.505280,-829.336585,-408.101056,402.204780,-479.401515,79.166118,333.249515,-527.606078,152.866809,-107.410792,105.738289,-232.662586,409.449625,242.543387,95.376312,111.036996,446.091741,-5.273950,-290.998603,348.712222,222.588497,-401.862560,-307.636208,291.653561,-2.420634,-49.427609,-88.303975,-173.859006,36.595494,228.679350,-112.979739,-192.048389,104.087594,60.882821,-101.122640,-59.255167,-218.333491,6.741560,-306.398879,-49.134420,-77.533308,19.078515,-63.310313,145.587555,-263.630304,20.703819,-233.371144,8.891382,230.890467,152.100845,-14.444495,-60.218625,-87.182432,-110.363470,-54.119936,100.309147,-34.500634,8.877433,-35.975497,-48.348986,-5.645478,-1.544451,-16.839029,-82.069316,-25.967685,-3.779520,-4.850616,-0.000000,false
-878.384570,3444.089177,435.972102,-749.824767,-577.478328,1994.853413,254.096789,1210.172632,-1087.316949,594.361868,2718.113636,416.421209,403.850826,-600.679709,-543.571500,570.857583,333.235674,-778.386372,-135.180171,-176.718026,-286.011169,-339.371957,261.284666,384.395086,-107.064192,11.465873,709.206551,1745.903394,-684.605330,504.125998,-186.840207,451.369883,-811.354102,-804.836234,-209.598268,-103.662061,124.672862,-36.552489,56.770247,142.556065,331.923360,312.637134,-109.979859,254.749217,-578.283726,-45.253855,-4.429118,-148.088611,223.215691,127.871315,692.561409,91.148044,-291.329143,-467.841493,349.469674,36.640971,221.140740,-682.110090,325.153079,-9.532996,-372.482812,-303.388278,-437.622907,92.974989,167.743179,-176.551720,404.022045,173.545643,-52.963004,-103.492479,-163.830340,-46.900347,-133.261993,152.808227,-31.880955,62.968308,204.498114,35.031873,418.749814,-44.388676,-182.637003,-83.645940,-163.515622,21.956591,-113.406701,170.083657,-87.787663,81.291596,-97.514258,-261.750150,147.101328,17.916282,41.933720,43.818482,-38.127174,61.065108,-7.255287,-25.622285,-0.690201,14.579751,-5.097239,-0.000000,true
2363.351051,4878.711799,2717.152992,2350.002602,-2247.356814,-979.199931,-476.269052,-739.733944,-1100.843876,-1102.444954,-144.810561,386.208545,392.293811,-230.769175,118.841195,-17.145000,-1075.564388,-47.781752,921.504273,653.712869,142.497482,-232.040167,137.967167,-256.147634,567.643919,-399.409104,-74.596128,-898.819855,-151.880725,474.187033,68.141810,616.905802,534.445265,-508.044609,-223.013413,-542.093842,-6.143469,824.541938,635.938551,208.029384,-153.211568,300.735313,-9.602588,157.101823,-210.464720,-14.814171,-68.989528,-8.164815,273.135371,461.880565,76.451520,220.549328,-22.239081,-226.914503,-122.615133,215.654533,-42.967360,-301.459404,-6.378654,398.549130,-89.087026,80.697114,93.601824,-31.123376,-475.658132,46.779172,-210.605429,-96.568391,27.598140,26.825424,-162.776484,493.497437,-400.425205,59.124363,-169.965975,-346.629797,-108.678148,454.187265,-268.680330,-12.729971,-74.912514,91.954328,31.885007,110.124812,-369.792172,-22.836752,-452.034939,130.978540,-55.792279,0.897069,-435.140192,188.563761,55.539798,180.475768,-59.081655,-37.787109,-219.598847,27.980064,-274.565503,-32.021694,57.651480,0.000000,false
6366.263043,443.392965,2100.436612,1970.839549,-1266.210564,-146.040903,879.807388,-283.761175,-531.274818,1084.973907,-97.634661,-700.132596,-502.709188,-395.121376,-860.337315,87.323910,727.524508,-858.159229,599.019947,-696.406714,-94.648381,577.732157,411.817513,177.488767,92.690069,196.266310,-299.906754,198.068701,154.775169,211.551031,-219.024756,-339.974005,105.825496,661.685532,144.912555,-285.988783,-304.989933,177.632706,-259.036061,151.944385,414.209075,3.234433,-178.884760,42.724487,65.105949,492.076245,-847.549386,46.458551,49.959257,169.890646,-36.354673,178.100686,-384.208823,10.037709,-21.451739,-250.437952,-3.187572,103.613719,166.278570,239.945926,254.641385,-141.492460,224.465015,141.482729,-259.829744,-13.754753,203.068730,-95.118866,-5.498213,190.969676,217.697528,-65.337502,744.343260,173.167241,129.636627,19.839040,154.301124,-335.092802,-166.551645,134.992746,-273.080995,-494.871670,264.182768,22.144700,55.436559,-196.892982,-765.399133,144.928368,208.762484,-82.068475,24.298597,-238.838151,273.471195,-217.867966,-93.635449,-68.228810,125.129988,117.306132,-127.501057,90.456136,63.955508,-0.000000,true
-3522.956444,1567.998532,1481.454134,563.843014,-134.756157,1443.820888,-1468.967789,-1837.554771,-1021.504640,562.910742,942.857316,-353.068268,637.837172,268.681141,-138.182650,325.460804,213.485233,502.074465,-119.396916,215.364161,-574.649020,-132.353016,150.170795,153.319790,-48.185528,142.339360,-344.287546,36.221279,-27.717947,-13.394792,-277.534824,94.015899,-421.851414,671.015866,220.356827,395.886698,135.269178,-350.597318,39.316497,-249.563378,-74.137988,-250.539360,-218.171174,86.242853,-20.040487,-22.810954,139.875463,-76.168171,143.697389,289.173288,117.691248,325.773494,-140.635799,205.213807,-373.899449,-402.108411,-132.450394,-53.309869,-221.083657,-354.745193,-223.494604,-204.838209,-7.597034,-158.566898,472.448368,-446.225338,-265.763874,-587.831708,-214.107171,-408.096067,379.068348,541.944661,167.372692,-95.074694,140.967051,58.372177,-731.731492,-398.560669,-339.044754,-209.267057,301.543017,-85.143796,-322.242346,261.745723,-448.823111,15.007283,37.735518,117.855515,-189.677550,-30.386410,-80.977975,159.551461,296.861097,-63.724805,-193.619272,23.015158,64.297751,-126.572121,77.586963,132.217587,56.335785,0.000000,true
-698.170222,636.494607,-2076.253813,2189.869843,3590.374653,-435.875649,931.729554,-213.882083,93.754289,628.391403,1376.951099,-937.822860,-1709.072414,-280.727796,-639.232946,30.950614,399.346853,-522.638440,1282.451092,-508.159815,-330.254529,-1398.768251,-192.237952,-275.658365,583.494168,333.819318,637.964089,-379.625708,341.626245,-239.767610,573.878009,542.843627,-388.160069,388.897463,-17.270330,954.479646,118.672686,993.730265,-37.476792,-43.719767,393.370982,-732.419674,320.383235,80.605715,461.174815,25.046696,-154.793055,-231.002525,-405.698781,-411.052387,127.880319,452.237801,-323.880296,-200.330709,237.112193,275.258191,8.476876,521.843929,146.432437,45.850107,112.348803,-190.310680,175.682479,-196.064620,-267.813553,-105.161262,180.280479,-175.906676,88.226655,327.713759,141.968202,430.435621,-339.989741,77.431477,-160.272237,20.136350,-98.640300,273.887964,159.204427,-109.087798,226.874876,-26.098829,-137.852658,-98.435750,4.714898,95.645934,78.213146,-212.092814,49.509590,-10.839359,85.041337,53.367010,-51.741624,-150.829055,-127.259522,-5.703509,46.523926,122.675019,51.552839,-22.053515,-35.247676,-0.000000,false
-3162.458728,3271.569800,1499.693162,2283.169006,-1727.528959,1744.707379,-48.997657,1115.927240,1600.592865,-284.608325,-399.703447,659.823057,-410.065349,-203.903903,997.389701,-894.447887,-1443.082813,308.962106,834.350413,632.625064,-733.779911,220.906616,658.181851,1214.380930,1229.296569,-391.227868,-231.080736,1801.235609,-543.939964,-12.744767,976.910930,-107.957705,-626.482818,41.835064,172.720417,-174.867322,147.901184,-55.987748,-101.372291,-402.367612,-258.910394,14.726964,214.454606,13.615355,460.977354,-217.818492,-120.965301,311.543797,36.098878,5.613781,-553.991701,-220.833288,-39.169396,265.207565,388.032655,145.118281,1.063275,566.701302,-103.454483,-150.761503,367.017430,240.683197,74.281006,183.810669,-113.889539,436.922389,440.977313,-134.232770,17.613626,32.204571,179.934112,91.231888,-122.172816,-24.497148,0.149949,53.158281,-103.924683,-335.620101,-68.585242,142.789252,-32.356388,154.561186,-184.570355,60.227182,-45.148883,109.344282,-94.718570,-19.780688,119.691852,23.117105,-55.431343,88.733464,21.129956,32.970133,-81.464104,34.618009,8.913864,-100.880522,-19.955200,-137.832108,32.741458,-0.000000,false
-5288.425562,-3211.517713,1304.854664,-3874.298121,3067.282469,-1436.403442,1638.045332,-101.070643,1707.398051,-221.807352,21.368697,-55.950229,-245.133940,123.980129,-952.638469,-48.316600,-115.628794,120.497581,1224.912679,435.560386,-354.703990,724.969095,-660.546720,-604.919905,-398.725430,-62.220773,55.144214,595.045833,-978.669918,6.771750,277.594145,-480.568891,621.697097,265.111641,37.548592,-196.605533,53.400179,-241.329746,-605.673317,-396.156819,-177.125514,-60.797428,95.477560,-373.421944,193.910702,960.637731,88.103008,196.423465,235.778137,-126.184519,-338.272667,540.232983,179.540174,-567.737892,69.190007,593.886718,32.193282,-425.594119,-243.582603,-117.331968,-322.916393,-196.879554,-56.231847,-54.529694,298.854877,108.755442,-60.852219,33.571195,798.652569,-90.602311,-168.193981,81.972193,12.660645,-101.098909,210.631115,77.501428,-189.605388,123.842239,-34.926388,204.940911,-137.483826,32.403569,-36.757247,143.521343,-121.760599,-69.374391,-127.221914,145.116332,-135.079611,-84.875362,-186.756466,60.944641,-101.683991,12.560936,-267.829187,-21.319186,24.219875,101.187894,-18.337069,15.119499,-4.150495,-0.000000,false
-1280.989008,-4427.039302,1348.201091,-886.270626,-2336.329063,-1149.233522,26.062290,-54.384145,785.542118,-459.164398,-100.611177,1.722978,-239.470761,874.605944,-476.226813,-215.445610,-646.858453,-130.780935,-324.006622,207.216147,-251.642257,-415.818775,175.179939,246.306493,311.959720,800.320567,370.625734,86.949740,-216.836900,161.825966,-163.517651,418.587319,173.820942,121.474176,162.037255,-35.990683,261.493689,145.749866,21.579877,99.605975,223.479697,-455.556068,270.748865,-164.189206,273.048300,-122.707314,82.996376,-430.029979,-78.479127,168.373902,-147.014652,127.426491,54.409788,-159.652253,-96.850751,261.947028,110.698682,51.523046,95.492806,-72.167386,-157.391443,-210.339908,121.046206,236.818362,-13.143164,33.786553,-196.569353,44.005529,219.826793,117.944447,47.659741,88.008986,115.545099,-292.026701,-24.191201,36.905470,151.508087,-250.328125,172.502649,-127.714490,-32.144264,-444.664518,-197.407015,35.858033,38.754366,-194.921588,450.065223,370.488771,184.134218,-197.577465,26.609143,-25.426975,34.966834,-263.867515,572.196757,241.731718,-396.280688,-324.393935,-538.347325,212.003604,120.543163,0.000000,false
-3817.679720,-3926.557674,721.327137,-322.971317,-1729.901635,-881.403060,-581.577645,-610.670811,-760.744660,133.195519,-176.138706,9.413945,167.538729,-293.581711,-105.945328,36.396952,131.954186,-76.075327,148.824932,-53.412277,35.774995,116.693583,-304.227431,-3.456884,174.173684,-507.364902,181.269230,28.145686,234.418264,-40.821158,-53.315705,-90.466348,246.843652,-123.961369,-480.851181,214.058538,73.578305,103.552888,281.886109,-212.297362,-114.962246,-37.011723,13.223476,-180.305065,-157.133115,172.820747,-62.140047,-55.820331,142.559717,-254.650443,204.966915,279.581759,-148.888183,-32.749424,-394.990370,275.708661,-134.760644,104.779978,60.793306,-17.271907,-121.309783,12.494916,-37.281425,-181.609257,-87.980551,180.902239,24.701011,-14.998236,-237.466637,54.193848,-182.905491,195.181968,7.413373,57.213956,98.923517,33.550547,56.849234,-170.643419,-15.339271,6.562615,224.054551,-84.823816,306.171696,235.692528,-35.926518,93.592313,72.989329,-60.929180,15.948822,-97.669447,225.419502,-468.449655,-169.296906,196.209013,-203.101310,214.337371,528.586103,-612.089665,-365.116799,-562.681293,-253.740533,0.000000,true
3610.961357,-2331.257066,1499.786983,825.039806,921.183522,633.985752,818.154886,1375.516356,-156.928501,1104.517037,-613.372464,362.619480,-288.947939,962.152486,-87.905503,-251.361243,-1090.774430,-295.773520,-234.401811,324.241719,145.580015,-20.520778,-713.192099,-312.944773,-209.114226,399.416405,332.662079,-612.830177,-296.366909,193.673370,-153.165447,-256.976053,-243.532701,-205.611091,-148.551622,-94.210046,329.262227,-590.588487,-484.331864,-463.871467,-15.166419,-389.972510,605.190913,264.145840,-800.786305,-465.079932,-557.087437,82.859789,494.090438,-277.512642,-551.104237,235.848176,162.384111,31.344141,204.198609,-531.630843,-226.682341,169.689497,-218.482575,274.038852,312.360645,-482.869710,229.913063,-228.703352,-307.678749,-375.467878,267.291737,-84.982489,-298.988454,-3.688823,-515.598225,150.710188,112.048598,-69.867653,125.747590,305.597047,352.184089,-41.670486,428.203842,-246.367220,167.915017,452.765823,-31.089864,181.034200,-285.597694,-122.216254,-78.702843,239.042000,-58.836862,185.653118,-58.049052,179.153085,5.723470,17.129229,-24.432648,125.938252,143.127115,42.620400,-74.851504,60.037626,19.900895,0.000000,false
1608.409159,1750.540405,-1665.726744,4105.703845,629.855437,470.111506,217.956038,431.757663,-31.603741,1551.237093,-101.870492,-507.496095,-1092.550064,969.588356,176.157883,-784.888566,-541.890966,267.800641,-352.531500,-794.839736,-126.997113,314.933538,1212.723398,-632.478971,-227.287732,-893.146503,78.317223,82.720946,-1511.049293,706.143050,-1057.590232,251.803045,422.216360,-114.566646,285.086611,784.441677,27.808205,-433.382787,702.254009,132.785579,207.147092,-315.153869,-404.545048,-273.368751,831.819252,406.062671,174.582659,-419.196374,6.696312,279.443659,-56.281176,-261.466464,69.935037,-457.926030,130.306679,-196.772976,54.340318,-1.662007,-177.121365,342.224322,203.532089,246.098373,216.771398,-288.428105,121.293760,-18.167068,7.387202,75.310422,-260.069954,217.539582,-221.608285,-93.888052,55.954574,-74.896677,673.697957,-140.296151,-107.257158,34.474065,53.449646,-200.731490,-164.488103,43.935616,97.454552,18.721147,53.290646,58.233369,112.215154,-79.439430,-35.775797,9.635762,-8.243848,79.002482,-148.012851,172.516032,-55.505127,19.813930,-69.193569,-74.477386,17.300412,-8.645206,-27.875624,-0.000000,false
913.865710,1062.313304,374.080899,-1254.890876,-699.379974,1174.188637,-802.524429,605.572264,212.966568,639.523588,-1232.820539,-151.811123,-531.837056,780.784056,-484.568674,-181.098540,296.070938,-94.665207,-790.352709,-342.158395,106.063874,530.686412,-144.264232,-182.674677,-135.597422,213.717692,-221.951814,-293.238753,537.709852,30.444459,252.127854,-126.467816,-280.010606,680.373375,37.920936,-302.930772,231.195906,-8.394846,508.982260,-386.764423,328.748191,-19.102271,-476.468193,-278.602332,566.936867,422.953525,-241.698756,-2.657737,140.777345,153.637619,276.059880,-39.006714,-232.808463,293.599754,602.058527,471.402858,406.800598,21.487580,423.876655,-252.990417,-371.937585,333.593545,-63.705417,164.171315,-111.802174,-553.723858,140.445925,326.308402,98.302221,449.841283,-40.336274,-376.372134,-140.612158,-116.297747,-200.956267,148.556341,167.352833,181.349965,-81.398092,-94.272050,355.211198,456.403986,-162.137221,203.130332,-544.526001,333.873952,88.095890,326.337840,248.976118,30.516400,-215.314812,-292.092861,232.812886,159.485488,-35.204723,-163.302978,-4.588570,-97.640030,57.667409,57.854837,-17.363224,0.000000,false
